segments.date,campaign.name,segments.conversion_action,segments.conversion_action_name,metrics.conversions,metrics.conversions_by_conversion_date,metrics.all_conversions,metrics.conversions_value,metrics.all_conversions_value
2026-08-20,Sales-Search-1,customers/1529880213/conversionActions/7678925960,Begin checkout (Spiffy embed),0.0,0.0,2.0,0.0,0.0
2026-08-21,Sales-Search-1,customers/1529880213/conversionActions/7353506045,Purchase (Page load www.nypllc.com/order/confirmation),0.0,0.0,1.0,0.0,1.0
2026-08-21,Sales-Search-1,customers/1529880213/conversionActions/7678072764,Purchase (Spiffy thank-you value),1.0,1.0,1.0,885.0,885.0
2026-08-21,Sales-Search-1,customers/1529880213/conversionActions/7678925960,Begin checkout (Spiffy embed),0.0,0.0,1.0,0.0,0.0
2026-08-23,Sales-Search-1,customers/1529880213/conversionActions/7678925960,Begin checkout (Spiffy embed),0.0,0.0,2.0,0.0,0.0
2026-08-24,Sales-Search-1,customers/1529880213/conversionActions/7353506045,Purchase (Page load www.nypllc.com/order/confirmation),0.0,0.0,1.0,0.0,1.0
2026-08-24,Sales-Search-1,customers/1529880213/conversionActions/7678072764,Purchase (Spiffy thank-you value),1.0,1.0,1.0,885.0,885.0
2026-08-24,Sales-Search-1,customers/1529880213/conversionActions/7678925960,Begin checkout (Spiffy embed),0.0,0.0,2.0,0.0,0.0
2026-08-25,01_Core_Exact_NY,customers/1529880213/conversionActions/7678925960,Begin checkout (Spiffy embed),0.0,0.0,2.0,0.0,0.0
2026-08-25,Sales-Search-1,customers/1529880213/conversionActions/7678925960,Begin checkout (Spiffy embed),0.0,0.0,1.0,0.0,0.0
2026-08-26,Sales-Search-1,customers/1529880213/conversionActions/7678925960,Begin checkout (Spiffy embed),0.0,0.0,1.0,0.0,0.0
